date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
1/31/12,36,68,0,0,0,10.07,230,17,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/1/12,46.9,70,0,0,0,7.83,230,19.91,240,25.05,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2/7/12,32,57,0,0,0,1.12,40,10.07,50,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/8/12,28.9,51.1,0,0,0,2.01,350,8.05,330,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/14/12,39,60.1,0,0,0,9.17,230,23.04,230,27.96,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/15/12,41,64,0,0,0,3.36,50,12.08,40,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/17/12,42.1,63,0,0,0,2.46,280,8.95,10,16.11,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/18/12,39.9,64.9,0,0,0,2.46,220,14.99,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/24/12,50,78.1,0.09,0,0,17.45,230,36.01,220,46.08,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/28/12,41,66,0,0,0,4.25,50,12.97,50,17,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/4/12,34,54,0.17,0,0,5.37,300,19.91,260,31.09,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/6/12,27,54,0,0,0,4.03,200,10.07,110,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/8/12,48,75,0,0,0,10.07,220,23.04,210,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/13/12,57,78.1,0.02,0,0,10.51,230,17,230,23.04,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/21/12,60.1,75,0.04,0,0,3.13,120,12.08,120,14.99,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
3/25/12,55.9,68,0.03,0,0,3.8,330,12.97,20,17.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/4/12,57,84.9,0.62,0,0,4.25,240,16.11,350,25.95,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/8/12,37.9,75.9,0,0,0,3.58,280,17,260,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/17/12,60.1,86,0,0,0,6.93,60,17,80,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/28/12,54,62.1,0,0,0,6.04,80,14.99,50,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/29/12,55,77,0,0,0,3.36,30,12.08,30,16.11,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/7/12,57.9,78.1,0,0,0,5.59,140,12.97,130,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/8/12,61,80.1,0,0,0,7.83,200,16.11,170,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/10/12,51.1,72,0,0,0,3.8,290,14.09,290,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/13/12,60.1,75,0.15,0,0,5.59,190,14.09,180,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
5/14/12,63,75,0.49,0,0,6.26,180,16.11,180,23.04,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/20/12,52,82,0,0,0,6.49,30,21.03,40,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/21/12,66,82,0,0,0,1.34,50,8.95,150,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/10/12,64.9,89.1,0,0,0,6.26,200,14.09,200,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/12/12,68,82.9,0.43,0,0,7.61,50,19.91,50,25.05,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
6/16/12,53.1,80.1,0,0,0,6.26,40,17,40,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/13/07,48,69.1,0,0,0,6.93,230,17,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/19/07,34,54,0,0,0,6.93,270,17,260,23.04,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/21/07,28,35.1,0.8,0,0,5.82,90,12.97,90,17,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
1/25/07,30.9,46.9,0,0,0,6.49,290,19.91,310,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/27/07,32,64,0,0,0,11.41,230,19.91,230,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/5/07,19.9,39.9,0,0,0,7.83,270,17.9,280,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/8/07,27,48,0,0,0,3.13,300,14.99,280,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/9/07,21.9,42.1,0,0,0,3.36,360,14.09,10,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/26/07,41,61,0,0,0,2.46,210,8.95,230,12.08,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/4/07,34,50,0,0,0,6.93,280,17,280,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/5/07,26.1,64,0,0,0,8.5,240,21.92,240,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/17/07,33.1,48.9,0,0,0,7.38,330,19.91,330,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/18/07,28,48.9,0,0,0,4.25,240,14.09,350,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/5/07,41,57.9,0,0,0,3.58,310,14.99,320,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/6/07,30,57,0.01,0,0,2.46,360,16.11,290,25.95,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/11/07,46,59,0.73,0,0,6.49,140,17.9,150,25.05,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No
4/17/07,46.9,72,0,0,0,7.61,360,19.91,320,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/19/07,44.1,57.9,0.04,0,0,4.47,90,12.97,90,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/23/07,52,82.9,0,0,0,11.41,230,21.92,240,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/27/07,63,82.9,0.25,0,0,11.18,220,21.03,230,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/28/07,59,75.9,0,0,0,6.71,270,16.11,290,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/29/07,53.1,80.1,0,0,0,6.49,300,17.9,290,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/2/07,63,90,0,0,0,8.72,230,14.99,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/3/07,57,71.1,0,0,0,9.62,80,17,50,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/5/07,55,66,0.01,0,0,2.68,320,6.93,90,8.95,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
5/7/07,42.1,70,0,0,0,12.53,50,25.05,40,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/8/07,50,69.1,0.04,0,0,11.41,40,17.9,40,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
5/16/07,62.1,84,0.02,0,0,13.87,230,23.94,230,29.08,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
5/18/07,48.9,70,0,0,0,7.83,30,16.11,40,21.92,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
5/25/07,55.9,86,0,0,0,4.92,240,12.97,220,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/14/07,60.1,70,0.01,0,0,6.71,80,14.99,80,17,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
6/22/07,62.1,91,0.13,0,0,4.25,30,19.91,30,25.05,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
6/24/07,66.9,89.1,0.31,0,0,5.37,260,14.99,260,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
6/27/07,69.1,93,0,0,0,7.38,230,21.03,220,23.94,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/28/07,73,93.9,0,0,0,9.17,190,17.9,200,23.04,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/1/07,66,86,0,0,0,6.93,30,17,70,21.92,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/3/07,63,86,0,0,0,6.93,180,12.97,180,17,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/4/07,64.9,89.1,0,0,0,9.17,200,16.11,210,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/15/07,66.9,90,0,0,0,7.38,230,14.99,230,17.9,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/16/07,70,91.9,0,0,0,8.05,230,16.11,210,19.91,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/22/07,57.9,84.9,0,0,0,5.14,50,17.9,50,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/29/07,66.9,89.1,0,0,0,4.25,160,16.11,150,19.91,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
8/9/07,78.1,104,0,0,0,4.25,120,23.04,90,25.95,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
8/20/07,75,102.9,0,0,0,10.51,230,19.91,230,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/26/07,72,98.1,0.06,0,0,6.04,10,21.03,10,29.97,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/29/07,73,93,0,0,0,6.49,100,12.08,150,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/3/07,59,91,0,0,0,3.36,90,10.07,130,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/5/07,66,96.1,0,0,0,4.25,170,10.07,170,17.9,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
9/9/07,60.1,95,0,0,0,3.58,20,12.08,10,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/15/07,61,82,0,0,0,5.59,50,16.11,360,21.92,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
9/23/07,66,91.9,0,0,0,4.47,110,12.97,80,17,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
9/24/07,64.9,86,0,0,0,5.59,50,12.08,50,14.99,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
9/26/07,63,89.1,0,0,0,5.82,170,12.08,170,14.99,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/9/07,66,93.9,0,0,0,4.7,270,10.07,300,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/18/07,63,84.9,0.04,0,0,5.14,230,12.97,170,16.11,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10/31/07,37.9,73.9,0,0,0,1.79,140,8.95,170,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/3/07,39.9,66,0,0,0,5.37,20,14.99,20,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/7/07,30,55,0,0,0,3.8,40,12.97,20,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/9/07,34,61,0,0,0,4.25,210,12.08,230,14.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/16/07,34,51.1,0,0,0,6.26,290,17,320,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/19/07,46,61,0,0,0,3.13,10,8.95,40,12.97,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/21/07,46.9,78.1,0,0,0,7.61,230,21.03,220,25.05,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/25/07,36,48.9,0.06,0,0,3.13,90,10.07,100,14.99,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
11/29/07,36,63,0,0,0,3.36,260,12.08,230,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/2/07,33.1,54,0,0,0,5.82,230,14.99,220,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/4/07,36,45,0,0,0,5.82,270,16.11,280,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/13/07,54,75.9,0.01,0,0,9.17,220,23.94,230,29.08,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
12/17/07,28,44.1,0,0,0,6.26,270,14.99,280,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/23/07,46.9,66.9,0.16,0,0,10.74,220,25.05,220,29.97,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
12/27/07,36,57.9,0,0,0,3.58,220,14.09,220,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/3/08,19.9,35.1,0,0,0,4.47,330,12.08,310,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/8/08,50,73,0,0,0,8.5,210,16.11,210,21.03,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/11/08,48.9,68,0,0,0,13.42,220,29.97,220,38.03,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1/25/08,21,39,0,0,0,3.8,340,14.09,340,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/29/08,37,64,0,0,0,13.42,220,23.94,230,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/1/08,36,60.1,0.83,0,0,8.5,330,25.95,210,35.12,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2/6/08,61,77,0,0,0,19.01,220,33.11,230,40.94,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/7/08,43,66,0,0,0,8.05,230,25.95,240,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/11/08,27,46.9,0,0,0,4.92,20,12.08,320,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/12/08,30,62.1,0.28,0,0,6.04,240,27.96,240,34.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No
2/18/08,45,73,0.29,0,0,14.54,230,31.09,240,36.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/19/08,30.9,55,0,0,0,8.72,250,23.04,220,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/25/08,35.1,61,0.01,0,0,4.25,240,12.08,240,14.99,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
2/28/08,21.9,43,0,0,0,5.82,260,17,260,21.92,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
3/1/08,39.9,64.9,0,0,0,9.84,270,21.92,270,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/12/08,44.1,68,0,0,0,5.14,280,17,260,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/25/08,28.9,57.9,0,0,0,6.26,220,17,210,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/2/08,51.1,66,0,0,0,9.17,110,17,90,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/10/08,48,78.1,0,0,0,4.03,170,14.09,170,16.11,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
4/19/08,54,82,0,0,0,11.18,170,19.91,180,25.05,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
4/22/08,55.9,71.1,0.23,0,0,11.41,40,23.04,30,27.96,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
4/24/08,51.1,80.1,0,0,0,2.46,90,12.08,120,16.11,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/26/08,60.1,87.1,0,0,0,9.62,220,19.91,230,23.04,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
5/5/08,55,73,0,0,0,6.71,40,14.99,30,17.9,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
5/14/08,44.1,73.9,0,0,0,6.26,230,16.11,220,21.92,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
5/20/08,57.9,82.9,0.43,0,0,10.51,230,25.05,220,31.99,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
5/22/08,48,78.1,0,0,0,4.03,230,16.11,280,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/23/08,52,79,0,0,0,4.7,70,10.07,100,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/1/08,64.9,91,0.14,0,0,4.92,350,21.92,330,31.09,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
6/5/08,75.9,96.1,0,0,0,5.82,220,17,230,19.91,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
6/7/08,73.9,100,0,0,0,5.59,230,16.11,220,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/14/08,69.1,96.1,0.01,0,0,7.61,200,17.9,170,23.94,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
6/21/08,66,88,1.18,0,0,4.47,50,23.04,50,27.96,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
6/22/08,64.9,87.1,0.93,0,0,6.93,200,23.04,200,29.97,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
6/27/08,71.1,96.1,0,0,0,7.83,220,17.9,220,21.92,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
6/29/08,69.1,95,0.82,0,0,11.41,230,25.05,230,29.08,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
7/7/08,69.1,87.1,0,0,0,9.4,230,17,220,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
7/9/08,70,90,0.97,0,0,10.51,300,23.04,300,36.01,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
7/13/08,68,91,0,0,0,5.14,180,14.09,160,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/17/08,64,89.1,0,0,0,5.37,50,14.99,100,19.91,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/19/08,70,90,0.76,0,0,3.36,150,19.91,130,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
7/29/08,72,91.9,0,0,0,6.26,230,14.09,220,16.11,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/30/08,75,93,0,0,0,7.61,230,17,240,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No
8/13/08,61,73.9,0.11,0,0,3.8,130,14.09,130,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No
8/17/08,64.9,84.9,0,0,0,2.46,170,14.99,130,17,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No
8/22/08,64,88,0,0,0,9.4,90,17,110,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/29/08,70,89.1,0,0,0,3.58,120,10.07,140,14.99,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No
9/4/08,64,90,0,0,0,4.47,170,10.07,180,14.09,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
9/13/08,72,91,0,0,0,6.26,240,14.09,230,17,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/15/08,73,86,0,0,0,5.59,220,14.09,360,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
9/17/08,60.1,73.9,0,0,0,3.8,30,10.07,50,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
9/24/08,53.1,70,0,0,0,12.3,40,23.04,20,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/26/08,63,81,0.96,0,0,10.07,30,21.92,30,31.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/10/08,64.9,73,0.02,0,0,6.71,50,16.11,40,17.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/11/08,60.1,71.1,0,0,0,9.62,40,14.99,50,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/14/08,48.9,84.9,0,0,0,1.12,230,10.07,230,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/16/08,55.9,84.9,0,0,0,2.24,220,12.08,240,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/20/08,35.1,66.9,0,0,0,2.24,220,10.07,220,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/26/08,44.1,70,0,0,0,3.13,230,12.08,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/5/08,52,68,0,0,0,6.93,40,14.99,30,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/7/08,46.9,80.1,0,0,0,4.03,230,14.99,220,17.9,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/10/08,34,61,0,0,0,1.79,270,12.08,260,17,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
11/15/08,51.1,75.9,0.62,0,0,14.54,220,29.97,240,36.01,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
11/22/08,21,46,0,0,0,3.13,270,12.97,330,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/24/08,28,55,0.19,0,0,6.04,220,16.11,220,17.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/10/08,61,70,0.07,0,0,10.51,170,17.9,170,21.92,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
12/17/08,44.1,57.9,0,0,0,4.47,230,14.09,240,14.99,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/19/08,54,71.1,0,0,0,10.74,230,31.99,220,36.91,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No
12/23/08,21.9,44.1,0,0,0,4.7,180,14.99,170,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/6/09,43,57,0.9,0,0,6.04,90,16.11,100,21.03,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
1/17/09,10.9,36,0,0,0,5.82,200,14.09,180,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/20/09,23,35.1,0.19,3.5,2.01,6.71,30,19.91,30,25.95,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No
1/26/09,33.1,46.9,0,0,0,3.58,100,10.07,100,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/6/09,19.9,55,0,0,0,5.82,220,17,220,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/9/09,39.9,66,0,0,0,6.04,100,14.09,120,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/15/09,34,54,0,0,0,4.7,30,14.09,40,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/16/09,30.9,46,0,0,0,7.38,60,16.11,50,21.03,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No
2/28/09,37.9,57.9,0.72,0,0,9.62,70,21.03,80,25.05,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
3/1/09,35.1,37.9,1.38,0,0,12.75,50,23.04,40,27.96,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
3/4/09,19.9,50,0,0,0,2.91,220,14.09,220,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/14/09,39,44.1,0.73,0,0,4.92,50,14.09,60,16.11,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
3/17/09,43,62.1,0,0,0,7.38,40,14.99,20,19.91,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
3/25/09,42.1,48.9,0.01,0,0,4.7,130,12.97,110,16.11,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
3/27/09,57,68,0.62,0,0,3.36,170,14.09,180,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No
4/5/09,44.1,82.9,0,0,0,8.5,210,23.04,200,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/7/09,41,51.1,0,0,0,10.07,260,21.92,280,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/14/09,55.9,73,0.12,0,0,7.61,210,14.99,200,17,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
4/19/09,53.1,73,0,0,0,8.5,230,21.03,240,25.05,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
4/20/09,59,79,0.36,0,0,10.29,220,23.94,200,29.08,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
5/11/09,48,68,0.07,0,0,6.49,50,17,20,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
5/12/09,46.9,75.9,0,0,0,3.36,20,14.09,30,19.91,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
